,date,away,away_pts,home,home_pts,pt_diff,home_win,home_loss
2232,2021-05-22,Portland Trail Blazers,123,Denver Nuggets,109,-14,0,1
2233,2021-05-23,Washington Wizards,118,Philadelphia 76ers,125,7,1,0
2234,2021-05-23,Los Angeles Lakers,90,Phoenix Suns,99,9,1,0
2235,2021-05-23,Atlanta Hawks,107,New York Knicks,105,-2,0,1
2236,2021-05-23,Memphis Grizzlies,112,Utah Jazz,109,-3,0,1
2237,2021-05-24,Miami Heat,98,Milwaukee Bucks,132,34,1,0
2238,2021-05-24,Portland Trail Blazers,109,Denver Nuggets,128,19,1,0
2239,2021-05-25,Boston Celtics,108,Brooklyn Nets,130,22,1,0
2240,2021-05-25,Los Angeles Lakers,109,Phoenix Suns,102,-7,0,1
2241,2021-05-25,Dallas Mavericks,127,Los Angeles Clippers,121,-6,0,1
2242,2021-05-26,Washington Wizards,95,Philadelphia 76ers,120,25,1,0
2243,2021-05-26,Atlanta Hawks,92,New York Knicks,101,9,1,0
2244,2021-05-26,Memphis Grizzlies,129,Utah Jazz,141,12,1,0
2245,2021-05-27,Milwaukee Bucks,113,Miami Heat,84,-29,0,1
2246,2021-05-27,Phoenix Suns,95,Los Angeles Lakers,109,14,1,0
2247,2021-05-27,Denver Nuggets,120,Portland Trail Blazers,115,-5,0,1
2248,2021-05-28,New York Knicks,94,Atlanta Hawks,105,11,1,0
2249,2021-05-28,Brooklyn Nets,119,Boston Celtics,125,6,1,0
2250,2021-05-28,Los Angeles Clippers,118,Dallas Mavericks,108,-10,0,1
2251,2021-05-29,Milwaukee Bucks,120,Miami Heat,103,-17,0,1
2252,2021-05-29,Denver Nuggets,95,Portland Trail Blazers,115,20,1,0
2253,2021-05-29,Philadelphia 76ers,132,Washington Wizards,103,-29,0,1
2254,2021-05-29,Utah Jazz,121,Memphis Grizzlies,111,-10,0,1
2255,2021-05-30,New York Knicks,96,Atlanta Hawks,113,17,1,0
2256,2021-05-30,Phoenix Suns,100,Los Angeles Lakers,92,-8,0,1
2257,2021-05-30,Brooklyn Nets,141,Boston Celtics,126,-15,0,1
2258,2021-05-30,Los Angeles Clippers,106,Dallas Mavericks,81,-25,0,1
2259,2021-05-31,Philadelphia 76ers,114,Washington Wizards,122,8,1,0
2260,2021-05-31,Utah Jazz,120,Memphis Grizzlies,113,-7,0,1
2261,2021-06-01,Boston Celtics,109,Brooklyn Nets,123,14,1,0
2262,2021-06-01,Portland Trail Blazers,140,Denver Nuggets,147,7,1,0
2263,2021-06-01,Los Angeles Lakers,85,Phoenix Suns,115,30,1,0
2264,2021-06-02,Washington Wizards,112,Philadelphia 76ers,129,17,1,0
2265,2021-06-02,Atlanta Hawks,103,New York Knicks,89,-14,0,1
2266,2021-06-02,Memphis Grizzlies,110,Utah Jazz,126,16,1,0
2267,2021-06-02,Dallas Mavericks,105,Los Angeles Clippers,100,-5,0,1
2268,2021-06-03,Denver Nuggets,126,Portland Trail Blazers,115,-11,0,1
2269,2021-06-03,Phoenix Suns,113,Los Angeles Lakers,100,-13,0,1
2270,2021-06-04,Los Angeles Clippers,104,Dallas Mavericks,97,-7,0,1
2271,2021-06-05,Milwaukee Bucks,107,Brooklyn Nets,115,8,1,0
2272,2021-06-06,Atlanta Hawks,128,Philadelphia 76ers,124,-4,0,1
2273,2021-06-06,Dallas Mavericks,111,Los Angeles Clippers,126,15,1,0
2274,2021-06-07,Milwaukee Bucks,86,Brooklyn Nets,125,39,1,0
2275,2021-06-07,Denver Nuggets,105,Phoenix Suns,122,17,1,0
2276,2021-06-08,Atlanta Hawks,102,Philadelphia 76ers,118,16,1,0
2277,2021-06-08,Los Angeles Clippers,109,Utah Jazz,112,3,1,0
2278,2021-06-09,Denver Nuggets,98,Phoenix Suns,123,25,1,0
2279,2021-06-10,Brooklyn Nets,83,Milwaukee Bucks,86,3,1,0
2280,2021-06-10,Los Angeles Clippers,111,Utah Jazz,117,6,1,0
2281,2021-06-11,Philadelphia 76ers,127,Atlanta Hawks,111,-16,0,1
2282,2021-06-11,Phoenix Suns,116,Denver Nuggets,102,-14,0,1
2283,2021-06-12,Utah Jazz,106,Los Angeles Clippers,132,26,1,0
2284,2021-06-13,Brooklyn Nets,96,Milwaukee Bucks,107,11,1,0
2285,2021-06-13,Phoenix Suns,125,Denver Nuggets,118,-7,0,1
2286,2021-06-14,Philadelphia 76ers,100,Atlanta Hawks,103,3,1,0
2287,2021-06-14,Utah Jazz,104,Los Angeles Clippers,118,14,1,0
2288,2021-06-15,Milwaukee Bucks,108,Brooklyn Nets,114,6,1,0
2289,2021-06-16,Atlanta Hawks,109,Philadelphia 76ers,106,-3,0,1
2290,2021-06-16,Los Angeles Clippers,119,Utah Jazz,111,-8,0,1
2291,2021-06-17,Brooklyn Nets,89,Milwaukee Bucks,104,15,1,0
2292,2021-06-18,Philadelphia 76ers,104,Atlanta Hawks,99,-5,0,1
2293,2021-06-18,Utah Jazz,119,Los Angeles Clippers,131,12,1,0
2294,2021-06-19,Milwaukee Bucks,115,Brooklyn Nets,111,-4,0,1
2295,2021-06-20,Los Angeles Clippers,114,Phoenix Suns,120,6,1,0
2296,2021-06-20,Atlanta Hawks,103,Philadelphia 76ers,96,-7,0,1
2297,2021-06-22,Los Angeles Clippers,103,Phoenix Suns,104,1,1,0
2298,2021-06-23,Atlanta Hawks,116,Milwaukee Bucks,113,-3,0,1
2299,2021-06-24,Phoenix Suns,92,Los Angeles Clippers,106,14,1,0
2300,2021-06-25,Atlanta Hawks,91,Milwaukee Bucks,125,34,1,0
2301,2021-06-26,Phoenix Suns,84,Los Angeles Clippers,80,-4,0,1
2302,2021-06-27,Milwaukee Bucks,113,Atlanta Hawks,102,-11,0,1
2303,2021-06-28,Los Angeles Clippers,116,Phoenix Suns,102,-14,0,1
2304,2021-06-29,Milwaukee Bucks,88,Atlanta Hawks,110,22,1,0
2305,2021-06-30,Phoenix Suns,130,Los Angeles Clippers,103,-27,0,1
2306,2021-07-01,Atlanta Hawks,112,Milwaukee Bucks,123,11,1,0
2307,2021-07-03,Milwaukee Bucks,118,Atlanta Hawks,107,-11,0,1
2308,2021-07-06,Milwaukee Bucks,105,Phoenix Suns,118,13,1,0
2309,2021-07-08,Milwaukee Bucks,108,Phoenix Suns,118,10,1,0
2310,2021-07-11,Phoenix Suns,100,Milwaukee Bucks,120,20,1,0
2311,2021-07-14,Phoenix Suns,103,Milwaukee Bucks,109,6,1,0
2312,2021-07-17,Milwaukee Bucks,123,Phoenix Suns,119,-4,0,1
2313,2021-07-20,Phoenix Suns,98,Milwaukee Bucks,105,7,1,0
2314,2021-10-19,Brooklyn Nets,104,Milwaukee Bucks,127,23,1,0
2315,2021-10-19,Golden State Warriors,121,Los Angeles Lakers,114,-7,0,1
2316,2021-10-20,Indiana Pacers,122,Charlotte Hornets,123,1,1,0
2317,2021-10-20,Chicago Bulls,94,Detroit Pistons,88,-6,0,1
2318,2021-10-20,Boston Celtics,134,New York Knicks,138,4,1,0
2319,2021-10-20,Washington Wizards,98,Toronto Raptors,83,-15,0,1
2320,2021-10-20,Cleveland Cavaliers,121,Memphis Grizzlies,132,11,1,0
2321,2021-10-20,Houston Rockets,106,Minnesota Timberwolves,124,18,1,0
2322,2021-10-20,Philadelphia 76ers,117,New Orleans Pelicans,97,-20,0,1
2323,2021-10-20,Orlando Magic,97,San Antonio Spurs,123,26,1,0
2324,2021-10-20,Oklahoma City Thunder,86,Utah Jazz,107,21,1,0
2325,2021-10-20,Sacramento Kings,124,Portland Trail Blazers,121,-3,0,1
2326,2021-10-20,Denver Nuggets,110,Phoenix Suns,98,-12,0,1
2327,2021-10-21,Dallas Mavericks,87,Atlanta Hawks,113,26,1,0
2328,2021-10-21,Milwaukee Bucks,95,Miami Heat,137,42,1,0
2329,2021-10-21,Los Angeles Clippers,113,Golden State Warriors,115,2,1,0
2330,2021-10-22,New York Knicks,121,Orlando Magic,96,-25,0,1
2331,2021-10-22,Indiana Pacers,134,Washington Wizards,135,1,1,0
2332,2021-10-22,Charlotte Hornets,123,Cleveland Cavaliers,112,-11,0,1
2333,2021-10-22,Toronto Raptors,115,Boston Celtics,83,-32,0,1
2334,2021-10-22,Brooklyn Nets,114,Philadelphia 76ers,109,-5,0,1
2335,2021-10-22,Oklahoma City Thunder,91,Houston Rockets,124,33,1,0
2336,2021-10-22,New Orleans Pelicans,112,Chicago Bulls,128,16,1,0
2337,2021-10-22,San Antonio Spurs,96,Denver Nuggets,102,6,1,0
2338,2021-10-22,Phoenix Suns,115,Los Angeles Lakers,105,-10,0,1
2339,2021-10-22,Utah Jazz,110,Sacramento Kings,101,-9,0,1
2340,2021-10-23,Atlanta Hawks,95,Cleveland Cavaliers,101,6,1,0
2341,2021-10-23,Miami Heat,91,Indiana Pacers,102,11,1,0
2342,2021-10-23,Dallas Mavericks,103,Toronto Raptors,95,-8,0,1
2343,2021-10-23,Detroit Pistons,82,Chicago Bulls,97,15,1,0
2344,2021-10-23,New Orleans Pelicans,89,Minnesota Timberwolves,96,7,1,0
2345,2021-10-23,Milwaukee Bucks,121,San Antonio Spurs,111,-10,0,1
2346,2021-10-23,Phoenix Suns,105,Portland Trail Blazers,134,29,1,0
2347,2021-10-23,Memphis Grizzlies,120,Los Angeles Clippers,114,-6,0,1
2348,2021-10-24,Charlotte Hornets,111,Brooklyn Nets,95,-16,0,1
2349,2021-10-24,Boston Celtics,107,Houston Rockets,97,-10,0,1
2350,2021-10-24,Orlando Magic,110,New York Knicks,104,-6,0,1
2351,2021-10-24,Philadelphia 76ers,115,Oklahoma City Thunder,103,-12,0,1
2352,2021-10-24,Golden State Warriors,119,Sacramento Kings,107,-12,0,1
2353,2021-10-24,Memphis Grizzlies,118,Los Angeles Lakers,121,3,1,0
2354,2021-10-25,Boston Celtics,140,Charlotte Hornets,129,-11,0,1
2355,2021-10-25,Milwaukee Bucks,119,Indiana Pacers,109,-10,0,1
2356,2021-10-25,Chicago Bulls,111,Toronto Raptors,108,-3,0,1
2357,2021-10-25,Orlando Magic,90,Miami Heat,107,17,1,0
2358,2021-10-25,Washington Wizards,90,Brooklyn Nets,104,14,1,0
2359,2021-10-25,Detroit Pistons,104,Atlanta Hawks,122,18,1,0
2360,2021-10-25,New Orleans Pelicans,107,Minnesota Timberwolves,98,-9,0,1
2361,2021-10-25,Cleveland Cavaliers,99,Denver Nuggets,87,-12,0,1
2362,2021-10-25,Portland Trail Blazers,86,Los Angeles Clippers,116,30,1,0
2363,2021-10-26,Philadelphia 76ers,99,New York Knicks,112,13,1,0
2364,2021-10-26,Golden State Warriors,106,Oklahoma City Thunder,98,-8,0,1
2365,2021-10-26,Los Angeles Lakers,125,San Antonio Spurs,121,-4,0,1
2366,2021-10-26,Houston Rockets,106,Dallas Mavericks,116,10,1,0
2367,2021-10-26,Denver Nuggets,110,Utah Jazz,122,12,1,0
2368,2021-10-27,Charlotte Hornets,120,Orlando Magic,111,-9,0,1
2369,2021-10-27,Washington Wizards,116,Boston Celtics,107,-9,0,1
2370,2021-10-27,Miami Heat,106,Brooklyn Nets,93,-13,0,1
2371,2021-10-27,Indiana Pacers,100,Toronto Raptors,118,18,1,0
2372,2021-10-27,Atlanta Hawks,102,New Orleans Pelicans,99,-3,0,1
2373,2021-10-27,Minnesota Timberwolves,113,Milwaukee Bucks,108,-5,0,1
2374,2021-10-27,Los Angeles Lakers,115,Oklahoma City Thunder,123,8,1,0
2375,2021-10-27,Sacramento Kings,110,Phoenix Suns,107,-3,0,1
2376,2021-10-27,Memphis Grizzlies,96,Portland Trail Blazers,116,20,1,0
2377,2021-10-27,Cleveland Cavaliers,92,Los Angeles Clippers,79,-13,0,1
2378,2021-10-28,Atlanta Hawks,111,Washington Wizards,122,11,1,0
2379,2021-10-28,Detroit Pistons,102,Philadelphia 76ers,110,8,1,0
2380,2021-10-28,Utah Jazz,122,Houston Rockets,91,-31,0,1
2381,2021-10-28,New York Knicks,104,Chicago Bulls,103,-1,0,1
2382,2021-10-28,San Antonio Spurs,99,Dallas Mavericks,104,5,1,0
2383,2021-10-28,Memphis Grizzlies,104,Golden State Warriors,101,-3,0,1
2384,2021-10-29,Orlando Magic,109,Toronto Raptors,110,1,1,0
2385,2021-10-29,Charlotte Hornets,99,Miami Heat,114,15,1,0
2386,2021-10-29,Indiana Pacers,98,Brooklyn Nets,105,7,1,0
2387,2021-10-29,Sacramento Kings,113,New Orleans Pelicans,109,-4,0,1
2388,2021-10-29,Dallas Mavericks,75,Denver Nuggets,106,31,1,0
2389,2021-10-29,Los Angeles Clippers,92,Portland Trail Blazers,111,19,1,0
2390,2021-10-29,Cleveland Cavaliers,101,Los Angeles Lakers,113,12,1,0
2391,2021-10-30,Boston Celtics,112,Washington Wizards,115,3,1,0
2392,2021-10-30,Orlando Magic,103,Detroit Pistons,110,7,1,0
2393,2021-10-30,New York Knicks,123,New Orleans Pelicans,117,-6,0,1
2394,2021-10-30,Toronto Raptors,97,Indiana Pacers,94,-3,0,1
2395,2021-10-30,Atlanta Hawks,94,Philadelphia 76ers,122,28,1,0
2396,2021-10-30,Utah Jazz,99,Chicago Bulls,107,8,1,0
2397,2021-10-30,Miami Heat,129,Memphis Grizzlies,103,-26,0,1
2398,2021-10-30,San Antonio Spurs,102,Milwaukee Bucks,93,-9,0,1
2399,2021-10-30,Oklahoma City Thunder,82,Golden State Warriors,103,21,1,0
2400,2021-10-30,Denver Nuggets,93,Minnesota Timberwolves,91,-2,0,1
2401,2021-10-30,Cleveland Cavaliers,92,Phoenix Suns,101,9,1,0
2402,2021-10-31,Sacramento Kings,99,Dallas Mavericks,105,6,1,0
2403,2021-10-31,Portland Trail Blazers,113,Charlotte Hornets,125,12,1,0
2404,2021-10-31,Utah Jazz,107,Milwaukee Bucks,95,-12,0,1
2405,2021-10-31,Detroit Pistons,91,Brooklyn Nets,117,26,1,0
2406,2021-10-31,Houston Rockets,85,Los Angeles Lakers,95,10,1,0
2407,2021-11-01,Cleveland Cavaliers,113,Charlotte Hornets,110,-3,0,1
2408,2021-11-01,San Antonio Spurs,118,Indiana Pacers,131,13,1,0
2409,2021-11-01,Portland Trail Blazers,103,Philadelphia 76ers,113,10,1,0
2410,2021-11-01,Washington Wizards,111,Atlanta Hawks,118,7,1,0
2411,2021-11-01,Chicago Bulls,128,Boston Celtics,114,-14,0,1
2412,2021-11-01,Toronto Raptors,113,New York Knicks,104,-9,0,1
2413,2021-11-01,Denver Nuggets,97,Memphis Grizzlies,106,9,1,0
2414,2021-11-01,Orlando Magic,115,Minnesota Timberwolves,97,-18,0,1
2415,2021-11-01,Oklahoma City Thunder,94,Los Angeles Clippers,99,5,1,0
2416,2021-11-02,Milwaukee Bucks,117,Detroit Pistons,89,-28,0,1
2417,2021-11-02,Miami Heat,125,Dallas Mavericks,110,-15,0,1
2418,2021-11-02,Sacramento Kings,113,Utah Jazz,119,6,1,0
2419,2021-11-02,New Orleans Pelicans,100,Phoenix Suns,112,12,1,0
2420,2021-11-02,Houston Rockets,117,Los Angeles Lakers,119,2,1,0
2421,2021-11-03,Portland Trail Blazers,104,Cleveland Cavaliers,107,3,1,0
2422,2021-11-03,New York Knicks,98,Indiana Pacers,111,13,1,0
2423,2021-11-03,Boston Celtics,92,Orlando Magic,79,-13,0,1
2424,2021-11-03,Chicago Bulls,98,Philadelphia 76ers,103,5,1,0
2425,2021-11-03,Toronto Raptors,109,Washington Wizards,100,-9,0,1
2426,2021-11-03,Atlanta Hawks,108,Brooklyn Nets,117,9,1,0
2427,2021-11-03,Denver Nuggets,106,Memphis Grizzlies,108,2,1,0
2428,2021-11-03,Los Angeles Clippers,126,Minnesota Timberwolves,115,-11,0,1
2429,2021-11-03,Dallas Mavericks,109,San Antonio Spurs,108,-1,0,1
2430,2021-11-03,Charlotte Hornets,92,Golden State Warriors,114,22,1,0
2431,2021-11-03,New Orleans Pelicans,99,Sacramento Kings,112,13,1,0
2432,2021-11-04,Philadelphia 76ers,109,Detroit Pistons,98,-11,0,1
2433,2021-11-04,Utah Jazz,116,Atlanta Hawks,98,-18,0,1
2434,2021-11-04,Boston Celtics,95,Miami Heat,78,-17,0,1
2435,2021-11-04,Houston Rockets,111,Phoenix Suns,123,12,1,0
2436,2021-11-04,Oklahoma City Thunder,107,Los Angeles Lakers,104,-3,0,1
2437,2021-11-05,Brooklyn Nets,96,Detroit Pistons,90,-6,0,1
2438,2021-11-05,San Antonio Spurs,102,Orlando Magic,89,-13,0,1
2439,2021-11-05,Memphis Grizzlies,87,Washington Wizards,115,28,1,0
2440,2021-11-05,New York Knicks,113,Milwaukee Bucks,98,-15,0,1
2441,2021-11-05,Cleveland Cavaliers,102,Toronto Raptors,101,-1,0,1
2442,2021-11-05,Los Angeles Clippers,104,Minnesota Timberwolves,84,-20,0,1
2443,2021-11-05,New Orleans Pelicans,85,Golden State Warriors,126,41,1,0
2444,2021-11-05,Indiana Pacers,106,Portland Trail Blazers,110,4,1,0
2445,2021-11-05,Charlotte Hornets,110,Sacramento Kings,140,30,1,0
2446,2021-11-06,Houston Rockets,94,Denver Nuggets,95,1,1,0
2447,2021-11-06,Utah Jazz,115,Miami Heat,118,3,1,0
2448,2021-11-06,Philadelphia 76ers,114,Chicago Bulls,105,-9,0,1
2449,2021-11-06,Boston Celtics,104,Dallas Mavericks,107,3,1,0
2450,2021-11-06,Atlanta Hawks,117,Phoenix Suns,121,4,1,0
2451,2021-11-06,Los Angeles Lakers,90,Portland Trail Blazers,105,15,1,0
2452,2021-11-07,Brooklyn Nets,116,Toronto Raptors,103,-13,0,1
2453,2021-11-07,Cleveland Cavaliers,126,New York Knicks,109,-17,0,1
2454,2021-11-07,Utah Jazz,100,Orlando Magic,107,7,1,0
2455,2021-11-07,Indiana Pacers,94,Sacramento Kings,91,-3,0,1
2456,2021-11-07,Milwaukee Bucks,94,Washington Wizards,101,7,1,0
2457,2021-11-07,San Antonio Spurs,94,Oklahoma City Thunder,99,5,1,0
2458,2021-11-07,Houston Rockets,107,Golden State Warriors,120,13,1,0
2459,2021-11-07,Charlotte Hornets,106,Los Angeles Clippers,120,14,1,0
2460,2021-11-08,New York Knicks,103,Philadelphia 76ers,96,-7,0,1
2461,2021-11-08,Brooklyn Nets,95,Chicago Bulls,118,23,1,0
2462,2021-11-08,Minnesota Timberwolves,118,Memphis Grizzlies,125,7,1,0
2463,2021-11-08,New Orleans Pelicans,92,Dallas Mavericks,108,16,1,0
2464,2021-11-08,Miami Heat,96,Denver Nuggets,113,17,1,0
2465,2021-11-08,Atlanta Hawks,113,Golden State Warriors,127,14,1,0
2466,2021-11-08,Phoenix Suns,109,Sacramento Kings,104,-5,0,1
2467,2021-11-08,Charlotte Hornets,123,Los Angeles Lakers,126,3,1,0
2468,2021-11-09,Milwaukee Bucks,118,Philadelphia 76ers,109,-9,0,1
2469,2021-11-09,Atlanta Hawks,98,Utah Jazz,110,12,1,0
2470,2021-11-09,Portland Trail Blazers,109,Los Angeles Clippers,117,8,1,0
2471,2021-11-10,Washington Wizards,97,Cleveland Cavaliers,94,-3,0,1
2472,2021-11-10,Brooklyn Nets,123,Orlando Magic,90,-33,0,1
2473,2021-11-10,Toronto Raptors,88,Boston Celtics,104,16,1,0
2474,2021-11-10,Detroit Pistons,112,Houston Rockets,104,-8,0,1
2475,2021-11-10,Milwaukee Bucks,112,New York Knicks,100,-12,0,1
2476,2021-11-10,Dallas Mavericks,107,Chicago Bulls,117,10,1,0
2477,2021-11-10,Charlotte Hornets,118,Memphis Grizzlies,108,-10,0,1
2478,2021-11-10,Oklahoma City Thunder,108,New Orleans Pelicans,100,-8,0,1
2479,2021-11-10,Sacramento Kings,117,San Antonio Spurs,136,19,1,0
2480,2021-11-10,Indiana Pacers,98,Denver Nuggets,101,3,1,0
2481,2021-11-10,Portland Trail Blazers,109,Phoenix Suns,119,10,1,0
2482,2021-11-10,Minnesota Timberwolves,110,Golden State Warriors,123,13,1,0
2483,2021-11-10,Miami Heat,117,Los Angeles Lakers,120,3,1,0
2484,2021-11-11,Toronto Raptors,115,Philadelphia 76ers,109,-6,0,1
2485,2021-11-11,Indiana Pacers,111,Utah Jazz,100,-11,0,1
2486,2021-11-11,Miami Heat,109,Los Angeles Clippers,112,3,1,0
2487,2021-11-12,New York Knicks,96,Charlotte Hornets,104,8,1,0
2488,2021-11-12,Milwaukee Bucks,113,Boston Celtics,122,9,1,0
2489,2021-11-12,Detroit Pistons,78,Cleveland Cavaliers,98,20,1,0
2490,2021-11-12,Portland Trail Blazers,104,Houston Rockets,92,-12,0,1
2491,2021-11-12,Phoenix Suns,119,Memphis Grizzlies,94,-25,0,1
2492,2021-11-12,Brooklyn Nets,120,New Orleans Pelicans,112,-8,0,1
2493,2021-11-12,Sacramento Kings,103,Oklahoma City Thunder,105,2,1,0
2494,2021-11-12,Dallas Mavericks,123,San Antonio Spurs,109,-14,0,1
2495,2021-11-12,Atlanta Hawks,96,Denver Nuggets,105,9,1,0
2496,2021-11-12,Chicago Bulls,93,Golden State Warriors,119,26,1,0
2497,2021-11-12,Minnesota Timberwolves,107,Los Angeles Lakers,83,-24,0,1
2498,2021-11-13,Miami Heat,111,Utah Jazz,105,-6,0,1
2499,2021-11-13,Philadelphia 76ers,113,Indiana Pacers,118,5,1,0
2500,2021-11-13,Memphis Grizzlies,101,New Orleans Pelicans,112,11,1,0
2501,2021-11-13,Washington Wizards,104,Orlando Magic,92,-12,0,1
2502,2021-11-13,Detroit Pistons,127,Toronto Raptors,121,-6,0,1
2503,2021-11-13,Boston Celtics,89,Cleveland Cavaliers,91,2,1,0
2504,2021-11-13,Minnesota Timberwolves,102,Los Angeles Clippers,129,27,1,0
2505,2021-11-14,San Antonio Spurs,106,Los Angeles Lakers,114,8,1,0
2506,2021-11-14,Milwaukee Bucks,100,Atlanta Hawks,120,20,1,0
2507,2021-11-14,Golden State Warriors,102,Charlotte Hornets,106,4,1,0
2508,2021-11-14,Phoenix Suns,115,Houston Rockets,89,-26,0,1
2509,2021-11-14,Brooklyn Nets,120,Oklahoma City Thunder,96,-24,0,1
2510,2021-11-14,Portland Trail Blazers,95,Denver Nuggets,124,29,1,0
2511,2021-11-14,Chicago Bulls,100,Los Angeles Clippers,90,-10,0,1
2512,2021-11-15,Boston Celtics,98,Cleveland Cavaliers,92,-6,0,1
2513,2021-11-15,Sacramento Kings,129,Detroit Pistons,107,-22,0,1
2514,2021-11-15,New Orleans Pelicans,100,Washington Wizards,105,5,1,0
2515,2021-11-15,Orlando Magic,111,Atlanta Hawks,129,18,1,0
2516,2021-11-15,Indiana Pacers,84,New York Knicks,92,8,1,0
2517,2021-11-15,Denver Nuggets,101,Dallas Mavericks,111,10,1,0
2518,2021-11-15,Houston Rockets,102,Memphis Grizzlies,136,34,1,0
2519,2021-11-15,Phoenix Suns,99,Minnesota Timberwolves,96,-3,0,1
2520,2021-11-15,Miami Heat,103,Oklahoma City Thunder,90,-13,0,1
2521,2021-11-15,Toronto Raptors,113,Portland Trail Blazers,118,5,1,0
2522,2021-11-15,Chicago Bulls,121,Los Angeles Lakers,103,-18,0,1
2523,2021-11-16,Golden State Warriors,117,Brooklyn Nets,99,-18,0,1
2524,2021-11-16,Philadelphia 76ers,85,Utah Jazz,120,35,1,0
2525,2021-11-16,San Antonio Spurs,92,Los Angeles Clippers,106,14,1,0
2526,2021-11-17,Washington Wizards,87,Charlotte Hornets,97,10,1,0
2527,2021-11-17,Indiana Pacers,89,Detroit Pistons,97,8,1,0
2528,2021-11-17,Boston Celtics,99,Atlanta Hawks,110,11,1,0
2529,2021-11-17,Cleveland Cavaliers,99,Brooklyn Nets,109,10,1,0
2530,2021-11-17,New Orleans Pelicans,98,Miami Heat,113,15,1,0
2531,2021-11-17,Los Angeles Lakers,102,Milwaukee Bucks,109,7,1,0
2532,2021-11-17,Orlando Magic,104,New York Knicks,98,-6,0,1
2533,2021-11-17,Sacramento Kings,97,Minnesota Timberwolves,107,10,1,0
2534,2021-11-17,Houston Rockets,89,Oklahoma City Thunder,101,12,1,0
2535,2021-11-17,Dallas Mavericks,98,Phoenix Suns,105,7,1,0
2536,2021-11-17,Chicago Bulls,107,Portland Trail Blazers,112,5,1,0
2537,2021-11-18,Golden State Warriors,104,Cleveland Cavaliers,89,-15,0,1
2538,2021-11-18,Washington Wizards,97,Miami Heat,112,15,1,0
2539,2021-11-18,Los Angeles Clippers,108,Memphis Grizzlies,120,12,1,0
2540,2021-11-18,San Antonio Spurs,90,Minnesota Timberwolves,115,25,1,0
2541,2021-11-18,Philadelphia 76ers,103,Denver Nuggets,89,-14,0,1
2542,2021-11-18,Toronto Raptors,103,Utah Jazz,119,16,1,0
2543,2021-11-19,Indiana Pacers,118,Charlotte Hornets,121,3,1,0
2544,2021-11-19,Golden State Warriors,105,Detroit Pistons,102,-3,0,1
2545,2021-11-19,Los Angeles Lakers,108,Boston Celtics,130,22,1,0
2546,2021-11-19,Orlando Magic,113,Brooklyn Nets,115,2,1,0
2547,2021-11-19,Oklahoma City Thunder,89,Milwaukee Bucks,96,7,1,0
2548,2021-11-19,Los Angeles Clippers,81,New Orleans Pelicans,94,13,1,0
2549,2021-11-19,Chicago Bulls,114,Denver Nuggets,108,-6,0,1
2550,2021-11-19,Dallas Mavericks,104,Phoenix Suns,112,8,1,0
2551,2021-11-19,Toronto Raptors,108,Sacramento Kings,89,-19,0,1
2552,2021-11-20,Houston Rockets,99,New York Knicks,106,7,1,0
2553,2021-11-20,New Orleans Pelicans,94,Indiana Pacers,111,17,1,0
2554,2021-11-20,Miami Heat,100,Washington Wizards,103,3,1,0
2555,2021-11-20,Charlotte Hornets,105,Atlanta Hawks,115,10,1,0
2556,2021-11-20,Oklahoma City Thunder,105,Boston Celtics,111,6,1,0
2557,2021-11-20,Orlando Magic,108,Milwaukee Bucks,117,9,1,0
2558,2021-11-20,Memphis Grizzlies,95,Minnesota Timberwolves,138,43,1,0
2559,2021-11-20,Philadelphia 76ers,111,Portland Trail Blazers,118,7,1,0
2560,2021-11-20,Utah Jazz,123,Sacramento Kings,105,-18,0,1
2561,2021-11-21,Dallas Mavericks,91,Los Angeles Clippers,97,6,1,0
2562,2021-11-21,Los Angeles Lakers,121,Detroit Pistons,116,-5,0,1
2563,2021-11-21,New York Knicks,103,Chicago Bulls,109,6,1,0
2564,2021-11-21,Denver Nuggets,97,Phoenix Suns,126,29,1,0
2565,2021-11-21,Toronto Raptors,104,Golden State Warriors,119,15,1,0
2566,2021-11-22,Brooklyn Nets,117,Cleveland Cavaliers,112,-5,0,1
2567,2021-11-22,Charlotte Hornets,109,Washington Wizards,103,-6,0,1
2568,2021-11-22,Oklahoma City Thunder,101,Atlanta Hawks,113,12,1,0
2569,2021-11-22,Houston Rockets,90,Boston Celtics,108,18,1,0
2570,2021-11-22,Indiana Pacers,109,Chicago Bulls,77,-32,0,1
2571,2021-11-22,Orlando Magic,92,Milwaukee Bucks,123,31,1,0
2572,2021-11-22,Minnesota Timberwolves,110,New Orleans Pelicans,96,-14,0,1
2573,2021-11-22,Phoenix Suns,115,San Antonio Spurs,111,-4,0,1
2574,2021-11-22,Memphis Grizzlies,119,Utah Jazz,118,-1,0,1
2575,2021-11-22,Philadelphia 76ers,102,Sacramento Kings,94,-8,0,1
2576,2021-11-23,Miami Heat,100,Detroit Pistons,92,-8,0,1
2577,2021-11-23,Los Angeles Lakers,100,New York Knicks,106,6,1,0
2578,2021-11-23,Denver Nuggets,100,Portland Trail Blazers,119,19,1,0
2579,2021-11-23,Dallas Mavericks,112,Los Angeles Clippers,104,-8,0,1
